split,case,step,minute,cgm
train,0,0,0,153.07931518554688
train,0,1,5,153.00680541992188
train,0,2,10,152.47715759277344
train,0,3,15,151.09829711914062
train,0,4,20,148.78103637695312
train,0,5,25,145.3983917236328
train,0,6,30,141.15054321289062
train,0,7,35,136.9975128173828
train,0,8,40,134.06915283203125
train,0,9,45,133.28512573242188
train,0,10,50,134.912841796875
train,0,11,55,138.87155151367188
train,0,12,60,144.61569213867188
train,0,13,65,151.4098663330078
train,0,14,70,158.22813415527344
train,0,15,75,164.2261199951172
train,0,16,80,169.45787048339844
train,0,17,85,174.5203094482422
train,0,18,90,180.0093536376953
train,0,19,95,185.9751739501953
train,0,20,100,192.31268310546875
train,0,21,105,198.75953674316406
train,0,22,110,204.74252319335938
train,0,23,115,209.6244659423828
train,0,24,120,213.06251525878906
train,0,25,125,215.3858184814453
train,0,26,130,217.0748291015625
train,0,27,135,218.60433959960938
train,0,28,140,220.4471893310547
train,0,29,145,225.4683380126953
train,0,30,150,239.59193420410156
train,0,31,155,247.11968994140625
train,0,32,160,250.00833129882812
train,0,33,165,250.21665954589844
train,0,34,170,249.70559692382812
train,0,35,175,250.28712463378906
train,0,36,180,252.5658416748047
train,0,37,185,254.57814025878906
train,0,38,190,253.986083984375
train,0,39,195,250.27194213867188
train,0,40,200,246.78182983398438
train,0,41,205,247.43505859375
train,0,42,210,253.4304962158203
train,0,43,215,260.1769104003906
train,0,44,220,262.11761474609375
train,0,45,225,256.8948669433594
train,0,46,230,248.95298767089844
train,0,47,235,243.9534454345703
train,0,48,240,244.73912048339844
train,0,49,245,248.22418212890625
train,0,50,250,250.15699768066406
train,0,51,255,247.98602294921875
train,0,52,260,242.73741149902344
train,0,53,265,236.2329559326172
train,0,54,270,229.81573486328125
train,0,55,275,223.7887725830078
train,0,56,280,218.21116638183594
train,0,57,285,213.14151000976562
train,0,58,290,208.63629150390625
train,0,59,295,206.8454132080078
train,0,60,300,213.14303588867188
train,0,61,305,215.5707244873047
train,0,62,310,215.4373016357422
train,0,63,315,214.411865234375
train,0,64,320,214.79183959960938
train,0,65,325,219.0235137939453
train,0,66,330,228.37326049804688
train,0,67,335,241.69113159179688
train,0,68,340,256.7101135253906
train,0,69,345,271.31756591796875
train,0,70,350,284.86102294921875
train,0,71,355,297.4850158691406
train,0,72,360,308.94097900390625
train,0,73,365,317.2022399902344
train,0,74,370,320.11944580078125
train,0,75,375,317.6748046875
train,0,76,380,314.3592834472656
train,0,77,385,315.298583984375
train,0,78,390,322.5924987792969
train,0,79,395,331.9915466308594
train,0,80,400,338.0697326660156
train,0,81,405,338.0376281738281
train,0,82,410,334.72882080078125
train,0,83,415,332.1136169433594
train,0,84,420,332.66680908203125
train,0,85,425,335.6845397949219
train,0,86,430,339.7176208496094
train,0,87,435,343.3202819824219
train,0,88,440,345.0502624511719
train,0,89,445,344.7515563964844
train,0,90,450,346.389892578125
train,0,91,455,349.83648681640625
train,0,92,460,354.7840270996094
train,0,93,465,360.9315185546875
train,0,94,470,367.9858703613281
train,0,95,475,375.6241760253906
train,0,96,480,383.221435546875
train,0,97,485,389.4980773925781
train,0,98,490,393.1449279785156
train,0,99,495,393.84381103515625
train,0,100,500,393.3759460449219
train,0,101,505,393.7989196777344
train,0,102,510,395.8143615722656
train,0,103,515,397.3455810546875
train,0,104,520,395.9179992675781
train,0,105,525,390.9718933105469
train,0,106,530,385.9758605957031
train,0,107,535,385.0158386230469
train,0,108,540,389.33026123046875
train,0,109,545,394.063232421875
train,0,110,550,393.3000183105469
train,0,111,555,384.1020812988281
train,0,112,560,369.8504638671875
train,0,113,565,355.2236633300781
train,0,114,570,343.40838623046875
train,0,115,575,334.42657470703125
train,0,116,580,327.5520324707031
train,0,117,585,322.0544128417969
train,0,118,590,317.1996154785156
train,0,119,595,311.921142578125
train,0,120,600,306.06036376953125
train,0,121,605,306.01318359375
train,0,122,610,308.76318359375
train,0,123,615,311.29217529296875
train,0,124,620,310.5804138183594
train,0,125,625,303.8956298828125
train,0,126,630,290.81488037109375
train,0,127,635,275.823974609375
train,0,128,640,264.2386169433594
train,0,129,645,258.7787170410156
train,0,130,650,256.64886474609375
train,0,131,655,253.9774169921875
train,0,132,660,248.66773986816406
train,0,133,665,242.39556884765625
train,0,134,670,237.56939697265625
train,0,135,675,235.36102294921875
train,0,136,680,234.31448364257812
train,0,137,685,232.4884796142578
train,0,138,690,229.00689697265625
train,0,139,695,225.25714111328125
train,0,140,700,223.0188446044922
train,0,141,705,222.94924926757812
train,0,142,710,223.3206329345703
train,0,143,715,221.97181701660156
train,0,144,720,217.76405334472656
train,0,145,725,211.73342895507812
train,0,146,730,205.49057006835938
train,0,147,735,200.99717712402344
train,0,148,740,200.83609008789062
train,0,149,745,207.45535278320312
train,0,150,750,219.55804443359375
train,0,151,755,230.44154357910156
train,0,152,760,241.0419464111328
train,0,153,765,251.63467407226562
train,0,154,770,262.47869873046875
train,0,155,775,274.3154602050781
train,0,156,780,287.620361328125
train,0,157,785,301.222412109375
train,0,158,790,313.6899719238281
train,0,159,795,324.0589904785156
train,0,160,800,332.2852783203125
train,0,161,805,338.4900817871094
train,0,162,810,342.84521484375
train,0,163,815,345.7272644042969
train,0,164,820,347.5355224609375
train,0,165,825,348.5946044921875
train,0,166,830,349.0972595214844
train,0,167,835,349.2204284667969
train,0,168,840,349.2608947753906
train,0,169,845,349.7698059082031
train,0,170,850,351.30792236328125
train,0,171,855,354.0131530761719
train,0,172,860,357.1208190917969
train,0,173,865,359.71710205078125
train,0,174,870,361.3739929199219
train,0,175,875,362.6914978027344
train,0,176,880,364.51617431640625
train,0,177,885,367.701416015625
train,0,178,890,373.109130859375
train,0,179,895,379.1960144042969
train,0,180,900,378.7023620605469
train,0,181,905,378.4553527832031
train,0,182,910,378.65679931640625
train,0,183,915,379.4947509765625
train,0,184,920,381.1146240234375
train,0,185,925,383.5304870605469
train,0,186,930,386.19891357421875
train,0,187,935,387.50762939453125
train,0,188,940,385.740966796875
train,0,189,945,380.2817077636719
train,0,190,950,372.8118896484375
train,0,191,955,365.517578125
train,0,192,960,360.03564453125
train,0,193,965,356.7820129394531
train,0,194,970,355.8212890625
train,0,195,975,356.6669921875
train,0,196,980,357.65350341796875
train,0,197,985,356.9348449707031
train,0,198,990,353.4660949707031
train,0,199,995,347.9104309082031
train,0,200,1000,341.31829833984375
train,0,201,1005,334.649658203125
train,0,202,1010,328.6783752441406
train,0,203,1015,324.0770263671875
train,0,204,1020,321.0781555175781
train,0,205,1025,318.983154296875
train,0,206,1030,316.87255859375
train,0,207,1035,313.8248291015625
train,0,208,1040,308.9165954589844
train,0,209,1045,303.3356628417969
train,0,210,1050,302.6692810058594
train,0,211,1055,298.7027893066406
train,0,212,1060,292.8167724609375
train,0,213,1065,286.3909912109375
train,0,214,1070,280.8045349121094
train,0,215,1075,277.3214416503906
train,0,216,1080,276.2900085449219
train,0,217,1085,276.1130676269531
train,0,218,1090,274.8293151855469
train,0,219,1095,271.227783203125
train,0,220,1100,265.6925964355469
train,0,221,1105,258.9927062988281
train,0,222,1110,251.97543334960938
train,0,223,1115,245.65469360351562
train,0,224,1120,241.01486206054688
